EUR,BOT,30000,1.29770,11:03:44,20110112,IDEALPRO,U163766,,,
AUD,BOT,30000,82.286,11:03:51,20110112,IDEALPRO,U163766,,,
EUR,SLD,30000,1.29772,12:25:00,20110112,IDEALPRO,U163766,,,
USD,SLD,30000,0.97310,12:30:00,20110112,IDEALPRO,U163766,,,
EUR,SLD,30000,1.29740,12:45:00,20110112,IDEALPRO,U163766,,,
AUD,BOT,30000,82.610,15:03:38,20110112,IDEALPRO,U163766,,,
USD,SLD,30000,0.97145,16:15:00,20110112,IDEALPRO,U163766,,,
EUR,SLD,30000,1.26990,16:41:24,20110112,IDEALPRO,U163766,,,
USD,SLD,30000,0.98900,19:19:05,20110112,IDEALPRO,U163766,,,
AUD,SLD,30000,82.545,19:20:00,20110112,IDEALPRO,U163766,,,
AUD,SLD,30000,82.517,19:35:00,20110112,IDEALPRO,U163766,,,
GBP,BOT,30000,1.57556,22:52:09,20110112,IDEALPRO,U163766,,,
AUD,SLD,30000,82.690,23:27:17,20110112,IDEALPRO,U163766,,,
AUD,SLD,30000,82.754,00:28:07,20110113,IDEALPRO,U163766,,,
EUR,BOT,30000,0.83300,00:30:05,20110113,IDEALPRO,U163766,,,
EUR,BOT,30000,0.83266,02:15:09,20110113,IDEALPRO,U163766,,,
EUR,BOT,30000,1.26935,02:25:00,20110113,IDEALPRO,U163766,,,
USD,BOT,30000,0.98599,02:45:00,20110113,IDEALPRO,U163766,,,
EUR,SLD,30000,0.83229,02:50:00,20110113,IDEALPRO,U163766,,,
USD,SLD,30000,83.030,03:42:47,20110113,IDEALPRO,U163766,,,
GBP,SLD,30000,1.57511,03:55:00,20110113,IDEALPRO,U163766,,,
EUR,SLD,30000,0.83198,04:25:00,20110113,IDEALPRO,U163766,,,
AUD,BOT,30000,82.550,04:35:00,20110113,IDEALPRO,U163766,,,
AUD,BOT,30000,82.591,04:55:00,20110113,IDEALPRO,U163766,,,
AUD,BOT,30000,0.99440,05:01:12,20110113,IDEALPRO,U163766,,,
GBP,SLD,30000,1.57500,05:44:56,20110113,IDEALPRO,U163766,,,
EUR,BOT,30000,0.83200,05:54:18,20110113,IDEALPRO,U163766,,,
EUR,BOT,30000,1.26879,06:17:33,20110113,IDEALPRO,U163766,,,
USD,BOT,30000,83.072,08:25:00,20110113,IDEALPRO,U163766,,,
EUR,SLD,30000,0.83492,09:35:00,20110113,IDEALPRO,U163766,,,
EUR,SLD,30000,1.28161,09:35:00,20110113,IDEALPRO,U163766,,,
GBP,BOT,30000,1.57414,10:10:00,20110113,IDEALPRO,U163766,,,
AUD,SLD,30000,0.99606,10:20:00,20110113,IDEALPRO,U163766,,,
EUR,SLD,30000,109.180,10:52:03,20110113,IDEALPRO,U163766,,,
EUR,SLD,30000,109.470,13:05:43,20110113,IDEALPRO,U163766,,,
USD,BOT,30000,82.900,13:07:53,20110113,IDEALPRO,U163766,,,
AUD,BOT,30000,82.680,15:05:02,20110113,IDEALPRO,U163766,,,
EUR,BOT,30000,110.381,16:05:00,20110113,IDEALPRO,U163766,,,
EUR,BOT,30000,110.477,16:25:00,20110113,IDEALPRO,U163766,,,
USD,SLD,30000,82.772,16:30:00,20110113,IDEALPRO,U163766,,,
AUD,BOT,30000,82.446,20:54:10,20110113,IDEALPRO,U163766,,,
AUD,BOT,30000,82.440,20:54:33,20110113,IDEALPRO,U163766,,,
GBP,BOT,30000,1.58300,21:27:33,20110113,IDEALPRO,U163766,,,
USD,SLD,30000,82.795,23:52:14,20110113,IDEALPRO,U163766,,,
EUR,SLD,30000,1.28741,00:04:00,20110114,IDEALPRO,U163766,,,
AUD,SLD,30000,82.500,01:10:00,20110114,IDEALPRO,U163766,,,
AUD,SLD,30000,82.481,01:15:00,20110114,IDEALPRO,U163766,,,
GBP,SLD,30000,1.58456,01:20:00,20110114,IDEALPRO,U163766,,,
AUD,SLD,30000,82.460,01:30:00,20110114,IDEALPRO,U163766,,,
EUR,BOT,30000,110.150,04:08:30,20110114,IDEALPRO,U163766,,,
EUR,BOT,30000,1.28630,04:19:18,20110114,IDEALPRO,U163766,,,
USD,SLD,30000,0.96510,04:34:55,20110114,IDEALPRO,U163766,,,
EUR,BOT,30000,1.28676,04:55:00,20110114,IDEALPRO,U163766,,,
USD,BOT,30000,82.562,05:00:00,20110114,IDEALPRO,U163766,,,
EUR,SLD,30000,1.28992,07:19:28,20110114,IDEALPRO,U163766,,,
AUD,BOT,30000,0.99724,08:11:37,20110114,IDEALPRO,U163766,,,
AUD,BOT,30000,0.99430,08:58:54,20110114,IDEALPRO,U163766,,,
EUR,SLD,30000,110.704,09:10:00,20110114,IDEALPRO,U163766,,,
GBP,SLD,30000,1.58490,09:30:00,20110114,IDEALPRO,U163766,,,
USD,BOT,30000,0.96264,09:35:00,20110114,IDEALPRO,U163766,,,
USD,SLD,30000,82.850,09:49:43,20110114,IDEALPRO,U163766,,,
USD,BOT,30000,82.859,10:00:06,20110114,IDEALPRO,U163766,,,
AUD,BOT,30000,0.98850,10:15:53,20110114,IDEALPRO,U163766,,,
GBP,SLD,30000,1.58641,11:17:27,20110114,IDEALPRO,U163766,,,
AUD,SLD,30000,0.98721,13:30:00,20110114,IDEALPRO,U163766,,,
AUD,SLD,30000,0.98710,13:40:00,20110114,IDEALPRO,U163766,,,
GBP,BOT,30000,1.58663,14:30:01,20110114,IDEALPRO,U163766,,,
AUD,SLD,30000,0.98935,15:35:00,20110114,IDEALPRO,U163766,,,
GBP,BOT,30000,1.58723,16:25:00,20110114,IDEALPRO,U163766,,,
USD,SLD,30000,82.990,16:47:37,20110114,IDEALPRO,U163766,,,
USD,BOT,30000,82.999,19:45:00,20110114,IDEALPRO,U163766,,,
AUD,SLD,30000,82.113,20:59:39,20110114,IDEALPRO,U163766,,,
EUR,SLD,30000,110.986,21:43:57,20110114,IDEALPRO,U163766,,,
AUD,SLD,30000,0.99107,23:32:33,20110116,IDEALPRO,U163766,,,
AUD,SLD,30000,82.191,23:33:20,20110116,IDEALPRO,U163766,,,
EUR,BOT,30000,1.33500,01:13:10,20110117,IDEALPRO,U163766,,,
AUD,BOT,30000,81.959,02:00:00,20110117,IDEALPRO,U163766,,,
USD,SLD,30000,0.96504,02:19:27,20110117,IDEALPRO,U163766,,,
EUR,BOT,30000,110.561,02:50:00,20110117,IDEALPRO,U163766,,,
USD,SLD,30000,82.910,03:20:34,20110117,IDEALPRO,U163766,,,
EUR,BOT,30000,1.28699,03:41:24,20110117,IDEALPRO,U163766,,,
AUD,BOT,30000,0.98820,04:40:00,20110117,IDEALPRO,U163766,,,
AUD,BOT,30000,81.893,04:50:00,20110117,IDEALPRO,U163766,,,
USD,SLD,30000,0.98890,05:02:42,20110117,IDEALPRO,U163766,,,
