[W] > nextValidId
[W] > openOrderEnd
[W] > ,1294428600,147.92,has gaps:,false
[W] > ,1294429500,147.82,has gaps:,false
[W] > ,1294430400,147.79,has gaps:,false
[W] > ,1294431300,147.82,has gaps:,false
[W] > ,1294432200,148.06,has gaps:,false
[W] > ,1294433100,147.93,has gaps:,false
[W] > ,1294434000,147.93,has gaps:,false
[W] > ,1294434900,147.93,has gaps:,false
[W] > ,1294435800,147.93,has gaps:,false
[W] > ,1294436700,147.93,has gaps:,false
[W] > ,1294437600,147.93,has gaps:,false
[W] > ,1294438500,147.93,has gaps:,false
[W] > ,1294439400,147.93,has gaps:,false
[W] > ,1294440300,147.93,has gaps:,false
[W] > ,1294441200,147.93,has gaps:,false
[W] > ,1294442100,147.93,has gaps:,false
[W] > ,1294443000,147.93,has gaps:,false
[W] > ,1294443900,147.93,has gaps:,false
[W] > ,1294444800,147.93,has gaps:,false
[W] > ,1294445700,147.93,has gaps:,false
[W] > ,1294446600,147.93,has gaps:,false
[W] > ,1294447500,147.93,has gaps:,false
[W] > ,finished-20110101  10:10:41-20110108  10:10:41,-1.0,has gaps:,false
